codigoEstacao;nomeEstacao;nivelConsistencia;valorMeo;origem_valorMeo;Latitude;Longitude;codigoRio;nomeRio;codigoBacia;nomeBacia;siglaUF;codigoMunicipio;nomeMunicipio;siglaResponsavel;siglaOperadora;statusApi;dtCadastro;dtAtualizacao
62222700;RESERVATÓRIO BILLINGS (São Paulo);2;0.0;;-23,749;-46,648;62230160;RESERVATÓRIO BILLINGS (COMP.PEDREIRA);6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62237000;PONTE PRAÇA DO MONUMENTO (Dom Pedro);2;0.0;;-23,578;-46,609;62219000;CÓRREGO DO IPIRANGA;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62245002;PONTE DE GUARULHOS;2;0.0;;-23,517;-46,633;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21504000;SÃO PAULO;SAA-SP;SAA-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62255000;VILA GALVÃO;2;0.0;;-23,459;-46,57;62220600;RIO CABUÇU;6;RIO PARANÁ;SP;21504000;SÃO PAULO;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62152000;RIBEIRÃO ITAQUERA;2;0.0;;-23,481;-46,44;62212800;RIO ITAQUERA;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62155050;RIO CABUÇU (São Paulo);2;0.0;;-23,474;-46,561;62213600;RIO CABUÇU;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62294600;RIO EMBU-MIRIM (pte. Boi Mirim - SP-214);2;0.0;;-23,72;-46,785;62230420;RIO EMBU MIRIM;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62298800;PONTE NA ENTRADA DA USP;2;0.0;;-23,564;-46,714;62230480;RIO PIRAJUSSARA;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300000;RETIRO SUL;2;0.0;;-23,533;-46,75;62230440;CANAL PINHEIROS-INFERIOR;6;RIO PARANÁ;SP;21504000;SÃO PAULO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300002;RETIRO NORTE;2;0.0;;-23,533;-46,75;62230440;CANAL PINHEIROS-INFERIOR;6;RIO PARANÁ;SP;21504000;SÃO PAULO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300500;RIO PINHEIROS (Elevatória de Pedreira);2;0.0;;-23,703;-46,674;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300550;RIO PINHEIROS - Próx. elevatória;2;0.0;;-23,703;-46,679;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300560;RIO PINHEIROS (Pinheiros/Pedreira);2;0.0;;-23,705;-46,684;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300570;RIO PINHEIROS (Est.Flot.1e a ponte de Interlagos);2;0.0;;-23,688;-46,695;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300580;RIO PINHEIROS (em frente a estação de Jurutuba);2;0.0;;-23,677;-46,353;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300600;USP;2;0.0;;-23,559;-46,711;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300610;PEDREIRA;2;0.0;;-23,703;-46,679;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62300700;RETIRO;2;0.0;;-23,532;-46,749;62230100;RIO PINHEIROS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62308000;PONTE DE OSASCO;2;0.0;;-23,533;-46,8;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21504000;SÃO PAULO;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62365160;SB-CA-BAC Barragem Águas Claras;2;0.0;;-23,398;-46,658;62232100;RESERVATÓRIO ÁGUAS CLARAS;6;RIO PARANÁ;SP;21504000;SÃO PAULO;SABESP;SABESP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64012500;SP 268 (Montante São Miguel Arcanjo);2;0.0;;-23,87;-48,029;64110060;RIO SÃO MIGUEL ARCANJO;6;RIO PARANÁ;SP;21503000;SÃO MIGUEL ARCANJO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64013000;RIO SÃO MIGUEL ARCANJO (São Miguel Arcanjo);2;0.0;;-23,888;-48,026;64110060;RIO SÃO MIGUEL ARCANJO;6;RIO PARANÁ;SP;21503000;SÃO MIGUEL ARCANJO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62540300;SÃO MIGUEL PAULISTA;2;0.0;;-23,48;-46,438;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21502000;SÃO MANUEL;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61815850;PCH JOÃO BAPTISTA DE LIMA FIGUEIREDO BARRAMENTO;2;0.0;;-21,584;-46,748;61500000;RIO PARDO;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;ITAIQUARA;ITAIQUARA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61815900;PCH JOÃO BAPTISTA DE LIMA FIGUEIREDO JUSANTE;2;0.0;;-21,581;-46,747;61500000;RIO PARDO;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;ITAIQUARA;ITAIQUARA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61816200;PCH RIO DO PEIXE BARRAMENTO;2;0.0;;-21,626;-46,79;61531000;RIO DO PEIXE;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;RENOVÁVEIS;RENOVÁVEIS;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61816500;PCH RIO DO PEIXE JUSANTE;2;0.0;;-21,621;-46,797;61531000;RIO DO PEIXE;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;RENOVÁVEIS;RENOVÁVEIS;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61817004;UHE EUCLIDES DA CUNHA SÃO JOSÉ DO RIO PARDO;2;0.0;;-21,574;-46,88;61500000;RIO PARDO;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61817100;PTE ROD. SP-350 (trecho S. J. Rio Pardo/Guaxupé);2;0.0;;-21,572;-46,836;61500000;RIO PARDO;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61818080;UHE EUCLIDES DA CUNHA BARRAMENTO;2;0.0;;-21,601;-46,949;61500000;RIO PARDO;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61819080;UHE LIMOEIRO BARRAMENTO;2;0.0;;-21,625;-47,009;61500000;RIO PARDO;6;RIO PARANÁ;SP;21498000;SÃO JOSÉ DO RIO PARDO;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61782500;BURITI ;2;0.0;;-20,615;-47,688;61480800;RIBEIRÃO BURITI;6;RIO PARANÁ;SP;21496000;SÃO JOSÉ DA BELA VISTA;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61782800;PCH SÃO JOAQUIM MONTANTE 2;2;0.0;;-20,625;-47,703;61480000;RIO SAPUCAÍ PAULISTA;6;RIO PARANÁ;SP;21496000;SÃO JOSÉ DA BELA VISTA;CHIMAY;CHIMAY;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61783000;SÍTIO CACHOEIRA;2;0.0;;-20,601;-47,701;61481000;RIBEIRÃO DO SALGADO;6;RIO PARANÁ;SP;21496000;SÃO JOSÉ DA BELA VISTA;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61783050;RIO SAPUCAÍ - UGRHI 08 (São José da Bela Vista);2;0.0;;-20,659;-47,642;61480000;RIO SAPUCAÍ PAULISTA;6;RIO PARANÁ;SP;21496000;SÃO JOSÉ DA BELA VISTA;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61783100;PCH SÃO JOAQUIM MONTANTE 1;2;0.0;;-20,604;-47,739;61480000;RIO SAPUCAÍ PAULISTA;6;RIO PARANÁ;SP;21496000;SÃO JOSÉ DA BELA VISTA;CHIMAY;CHIMAY;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61783300;PCH SÃO JOAQUIM BARRAMENTO;2;0.0;;-20,581;-47,78;61480000;RIO SAPUCAÍ PAULISTA;6;RIO PARANÁ;SP;21496000;SÃO JOSÉ DA BELA VISTA;CHIMAY;CHIMAY;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61783445;PCH PALMEIRAS BARRAMENTO;2;0.0;;-20,548;-47,814;61480000;RIO SAPUCAÍ PAULISTA;6;RIO PARANÁ;SP;21495000;SÃO JOAQUIM DA BARRA;MIRIM;MIRIM;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61783450;PCH PALMEIRAS JUSANTE;2;0.0;;-20,55;-47,815;61480000;RIO SAPUCAÍ PAULISTA;6;RIO PARANÁ;SP;21495000;SÃO JOAQUIM DA BARRA;MIRIM;MIRIM;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61895000;SÃO JOÃO DA BOA VISTA;2;0.0;;-21,978;-46,807;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21492000;SÃO JOÃO DA BOA VISTA;ANA;SGB-CPRM;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61895020;PCH SÃO JOSÉ MONTANTE 1;2;0.0;;-21,939;-46,816;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21492000;SÃO JOÃO DA BOA VISTA;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61895040;PCH SÃO JOSÉ BARRAMENTO;2;0.0;;-21,938;-46,816;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21492000;SÃO JOÃO DA BOA VISTA;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61895050;PCH SÃO JOSÉ JUSANTE;2;0.0;;-21,93;-46,816;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21492000;SÃO JOÃO DA BOA VISTA;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61895070;PCH SÃO JOAQUIM BARRAMENTO;2;0.0;;-21,875;-46,887;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21492000;SÃO JOÃO DA BOA VISTA;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61895075;PCH SÃO JOAQUIM JUSANTE;2;0.0;;-21,874;-46,892;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21492000;SÃO JOÃO DA BOA VISTA;AESBRASIL;AESBRASIL;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62760800;PCH SANTANA MONTANTE 2;2;0.0;;-22,124;-47,932;62275000;RIO JACARÉ-GUAÇU;6;RIO PARANÁ;SP;21490000;SÃO CARLOS;JAYADITYA;JAYADITYA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62761200;PCH SANTANA BARRAMENTO;2;0.0;;-22,074;-48,045;62275000;RIO JACARÉ-GUAÇU;6;RIO PARANÁ;SP;21490000;SÃO CARLOS;JAYADITYA;JAYADITYA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62761250;PCH SANTANA JUSANTE;2;0.0;;-22,074;-48,063;62275000;RIO JACARÉ-GUAÇU;6;RIO PARANÁ;SP;21490000;SÃO CARLOS;JAYADITYA;JAYADITYA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62768900;PONTE A JUSANTE DA ETE MONJOLINHO;2;0.0;;-22,035;-47,958;62276800;RIBEIRÃO MONJOLINHO;6;RIO PARANÁ;SP;21490000;SÃO CARLOS;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61900990;PESQUEIRO DAS PEDRINHAS;2;0.0;;-21,699;-47,788;61550000;RIO MOGI-GUAÇU;6;RIO PARANÁ;SP;21490000;SÃO CARLOS;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62224200;RIO TAMANDUATEI (próx. posto AGIP);2;0.0;;-23,611;-46,544;62220000;RIO TAMANDUATEÍ;6;RIO PARANÁ;SP;21489000;SÃO CAETANO DO SUL;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62224300;RIO TAMANDUATEI (frente Secr. de Transportes);2;0.0;;-23,527;-46,632;62220000;RIO TAMANDUATEÍ;6;RIO PARANÁ;SP;21489000;SÃO CAETANO DO SUL;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62218000;PTE. RUA TOCANTÍNIA RUDGE RAMOS;2;0.0;;-23,643;-46,584;62220300;RIBEIRÃO DOS COUROS;6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62222200;BRAÇO DO RIO PEQUENO (rod. caminho do mar);2;0.0;;-23,791;-46,478;62263750;RIO PEQUENO;6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62265000;UHE HENRY BORDEN BARRAMENTO RIO DAS PEDRAS;2;0.0;;-23,364;-46,468;62230140;RIO DAS PEDRAS;6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62265060;UHE HENRY BORDEN RESERVATÓRIO BILLINGS;2;0.0;;-23,818;-46,523;62230140;RIO DAS PEDRAS;6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62265090;UHE HENRY BORDEN RESERVATÓRIO RIO DAS PEDRAS;2;0.0;;-23,84;-46,473;62230140;RIO DAS PEDRAS;6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62266000;RIACHO GRANDE;2;0.0;;-23,769;-46,533;62263850;RIO GRANDE OU JURUBATUBA;6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62222900;RESERVATÓRIO BILLINGS (São Bernardo Campo);2;0.0;;-23,791;-46,598;62230160;RESERVATÓRIO BILLINGS (COMP.PEDREIRA);6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62223000;SUMMIT CONTROL;2;0.0;;-23,818;-46,523;62230160;RESERVATÓRIO BILLINGS (COMP.PEDREIRA);6;RIO PARANÁ;SP;21488000;SÃO BERNARDO DO CAMPO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61319500;PONTE MUNICIPAL SÃO BENTO DO SAPUCAÍ;2;0.0;;-22,686;-45,735;61320000;RIO SAPUCAÍ-MIRIM;6;RIO PARANÁ;SP;21487000;SÃO BENTO DO SAPUCAÍ;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61320000;SÃO BENTO DO SAPUCAÍ;2;0.0;;-22,686;-45,735;61320000;RIO SAPUCAÍ-MIRIM;6;RIO PARANÁ;SP;21487000;SÃO BENTO DO SAPUCAÍ;ANA;IGAM-MG;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61321000;DIVISA SP-MG;2;0.0;;-22,67;-45,742;61320000;RIO SAPUCAÍ-MIRIM;6;RIO PARANÁ;SP;21487000;SÃO BENTO DO SAPUCAÍ;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61891200;SANTO ANTÔNIO DO JARDIM;2;0.0;;-22,092;-46,652;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21482000;SANTO ANTÔNIO DO JARDIM;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61892500;FAZENDA PARAÍSO;2;0.0;;-22,085;-46,719;61551600;RIO JAGUARI-MIRIM;6;RIO PARANÁ;SP;21482000;SANTO ANTÔNIO DO JARDIM;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61771900;SANTO ANTÔNIO DA ALEGRIA;2;0.0;;-21,086;-47,149;61480100;RIBEIRÃO DO PINHEIRINHO;6;RIO PARANÁ;SP;21478000;SANTO ANTÔNIO DA ALEGRIA;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61772000;PCH DOURADOS SANTO ANTÔNIO DA ALEGRIA;2;0.0;;-21,086;-47,149;61480100;RIBEIRÃO DO PINHEIRINHO;6;RIO PARANÁ;SP;21478000;SANTO ANTÔNIO DA ALEGRIA;CHIMAY;CHIMAY;True;2024-10-03 22:52:20;2024-10-03 22:52:20
63515000;MONT. CONFL. RIO SANTO ANASTÁCIO 3,5 Km;2;0.0;;-22,061;-51,704;63508000;RIO SANTO ANASTÁCIO;6;RIO PARANÁ;SP;21476000;SANTO ANASTÁCIO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62335000;PCH PIRAPORA MONTANTE;2;0.0;;-23,441;-46,909;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21472000;SANTANA DE PARNAÍBA;PIRAPORA;PIRAPORA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61828000;PCH ITAIPAVA MONTANTE 2;2;0.0;;-21,457;-47,271;61500000;RIO PARDO;6;RIO PARANÁ;SP;21475000;SANTA ROSA DE VITERBO;GRANDVIEW;GRANDVIEW;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61828500;PCH ITAIPAVA MONTANTE 1;2;0.0;;-21,424;-47,325;61500000;RIO PARDO;6;RIO PARANÁ;SP;21475000;SANTA ROSA DE VITERBO;GRANDVIEW;GRANDVIEW;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61829600;PCH ITAIPAVA BARRAMENTO;2;0.0;;-21,414;-47,335;61500000;RIO PARDO;6;RIO PARANÁ;SP;21475000;SANTA ROSA DE VITERBO;GRANDVIEW;GRANDVIEW;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61829700;PCH ITAIPAVA JUSANTE;2;0.0;;-21,414;-47,336;61500000;RIO PARDO;6;RIO PARANÁ;SP;21475000;SANTA ROSA DE VITERBO;GRANDVIEW;GRANDVIEW;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64320010;UHE SALTO GRANDE SANTA CRUZ DO RIO PARDO;2;0.0;;-22,907;-49,625;64140000;RIO PARDO;6;RIO PARANÁ;SP;21463000;SANTA CRUZ DO RIO PARDO;PARANAPANEMA;PARANAPANEMA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64324000;RIO PARDO (na cap. SABESP Sta. C. R. Pardo);2;0.0;;-22,904;-49,619;64140000;RIO PARDO;6;RIO PARANÁ;SP;21463000;SANTA CRUZ DO RIO PARDO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61898300;SÍTIO PALMEIRAS;2;0.0;;-21,859;-47,206;61121000;RIBEIRÃO DA PRATA;6;RIO PARANÁ;SP;21462000;SANTA CRUZ DAS PALMEIRAS;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61831000;SANTA CRUZ DA ESPERANÇA;2;0.0;;-21,292;-47,481;61500000;RIO PARDO;6;RIO PARANÁ;SP;21461500;SANTA CRUZ DA ESPERANÇA;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
61888400;RIBEIRÃO DO MOQUEM (Sta. C. da Conceição);2;0.0;;-22,142;-47,481;61551530;RIBEIRÃO DO MOQUEM;6;RIO PARANÁ;SP;21461000;SANTA CRUZ DA CONCEIÇÃO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64332080;UHE SALTO GRANDE BARRAMENTO;2;0.0;;-22,905;-50,001;64100000;RIO PARANAPANEMA;6;RIO PARANÁ;SP;21455000;SALTO GRANDE;PARANAPANEMA;PARANAPANEMA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64334000;UHE SALTO GRANDE RIO NOVO;2;0.0;;-22,869;-49,988;64140300;RIO NOVO;6;RIO PARANÁ;SP;21455000;SALTO GRANDE;PARANAPANEMA;PARANAPANEMA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64334080;UHE SALTO GRANDE RESERVATÓRIO 1;2;0.0;;-22,884;-49,99;64141000;RIO NOVO;6;RIO PARANÁ;SP;21455000;SALTO GRANDE;PARANAPANEMA;PARANAPANEMA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64334100;SALTO GRANDE;2;0.0;;-22,886;-49,989;64140300;RIO NOVO;6;RIO PARANÁ;SP;21455000;SALTO GRANDE;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64324900;UHE SALTO GRANDE RESERVATÓRIO 2;2;0.0;;-22,911;-49,963;64140000;RIO PARDO;6;RIO PARANÁ;SP;21455000;SALTO GRANDE;PARANAPANEMA;PARANAPANEMA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62489000;PONTE PRÓX. CAPTAÇÃO SALTO PIRAPORA;2;0.0;;-23,615;-47,599;62251250;RIO PIRAPORA;6;RIO PARANÁ;SP;21454000;SALTO DE PIRAPORA;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62512300;RIO TIETÊ (pte. rodovia do açucar - SP-308);2;0.0;;-23,2;-47,336;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21453000;SALTO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62400400;PONTE JARDIM DAS NAÇÕES;2;0.0;;-23,195;-47,269;62240000;RIO JUNDIAÍ;6;RIO PARANÁ;SP;21453000;SALTO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62400500;SALTO;2;0.0;;-23,209;-47,292;62240000;RIO JUNDIAÍ;6;RIO PARANÁ;SP;21453000;SALTO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62379000;PCH PORTO GÓES BARRAMENTO;2;0.0;;-23,209;-47,295;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21453000;SALTO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62379050;PCH PORTO GÓES JUSANTE;2;0.0;;-23,203;-47,302;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21453000;SALTO;EMAE;EMAE;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62376550;FAZENDA PEDRA BRANCA;2;0.0;;-23,199;-47,229;62240400;RIO PIRAÍ;6;RIO PARANÁ;SP;21453000;SALTO;DAEE-SP;DAEE-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62376600;BARRAGEM CAPTAÇÃO DE SALTO E INDAIATUBA;2;0.0;;-23,183;-47,244;62240400;RIO PIRAÍ;6;RIO PARANÁ;SP;21453000;SALTO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62819600;CORPO CENTRAL (braço do rib. Esgotão-Sabino);2;0.0;;-21,462;-49,584;62200000;RIO TIETÊ;6;RIO PARANÁ;SP;21447000;SABINO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62816000;PONTE NA SP-381 (entrada de Sabino);2;0.0;;-21,462;-49,584;62285000;CÓRREGO DO ESGOTÃO;6;RIO PARANÁ;SP;21447000;SABINO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62817000;PRAIA MUNICIPAL DE SABINO;2;0.0;;-21,459;-49,583;62285000;CÓRREGO DO ESGOTÃO;6;RIO PARANÁ;SP;21447000;SABINO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
62817100;MARGEM DIREITA CORR. ESGOTÃO;2;0.0;;-21,442;-49,074;62285000;CÓRREGO DO ESGOTÃO;6;RIO PARANÁ;SP;21447000;SABINO;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
63995005;UHE PORTO PRIMAVERA RESERVATÓRIO 1;2;0.0;;-22,46;-52,909;60001000;RIO PARANÁ;6;RIO PARANÁ;SP;21443800;ROSANA;CESP;CESP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
63995010;RIO PARANÁ (res. Porto Primavera);2;0.0;;-22,477;-52,957;60001000;RIO PARANÁ;6;RIO PARANÁ;SP;21443800;ROSANA;CETESB-SP;CETESB-SP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
63995080;UHE PORTO PRIMAVERA BARRAMENTO;2;0.0;;-22,482;-52,956;60001000;RIO PARANÁ;6;RIO PARANÁ;SP;21443800;ROSANA;CESP;CESP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
63995090;UHE PORTO PRIMAVERA JUSANTE 1;2;0.0;;-22,507;-53,013;60001000;RIO PARANÁ;6;RIO PARANÁ;SP;21443800;ROSANA;CESP;CESP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
63995100;UHE PORTO PRIMAVERA JUSANTE 2;2;0.0;;-22,523;-53,014;60001000;RIO PARANÁ;6;RIO PARANÁ;SP;21443800;ROSANA;CESP;CESP;True;2024-10-03 22:52:20;2024-10-03 22:52:20
64571080;UHE ROSANA BARRAMENTO;2;0.0;;-22,604;-52,875;64100000;RIO PARANAPANEMA;6;RIO PARANÁ;SP;21443800;ROSANA;PARANAPANEMA;PARANAPANEMA;True;2024-10-03 22:52:20;2024-10-03 22:52:20
